,id,loc,correct_location
408,1.4634565974061097e+18,"Toulouse, Midi-Pyrénées","Toulouse, Midi-Pyrénées"
409,1.4634628277049508e+18,France,France
410,1.4636007904472105e+18,"Toul, France","Toul, France"
411,1.4636197794246287e+18,Montpellier (France),Montpellier (France)
412,1.464319226697638e+18,"Lille, France","Lille, France"
413,1.4643192555671265e+18,"Paris, France","Paris, France"
414,1.4653661823122637e+18,Little #Honeypot ...,Little #Honeypot ...
415,1.4653866672300485e+18,France,France
416,1.467777313861419e+18,Little #Honeypot ...,Little #Honeypot ...
417,1.4677777141070807e+18,France,France
418,1.4678795775780004e+18,Paris,Paris
419,1.4681536664021484e+18,Marseille,Marseille
420,1.4681743557756068e+18,France,France
421,1.468201779842138e+18,French Riviera,French Riviera
422,1.4682173339026842e+18,l univers ,l univers 
423,1.4684820124577178e+18,Paris,Paris
424,1.4684909154340946e+18,"Montpellier, France","Montpellier, France"
425,1.468521687893295e+18,france,france
426,1.4685980258618204e+18,Earth , 
427,1.4688784278307676e+18,🇨🇵 🇷🇴,🇨🇵 🇷🇴
428,1.4692594086853878e+18,Francia,Francia
429,1.4692949722561004e+18,France,France
430,1.4710162082081792e+18,🇪🇺🇧🇪🇫🇷 Belgique & France,🇪🇺🇧🇪🇫🇷 Belgique & France
431,1.4710619726659625e+18,France,France
432,1.4714838573419233e+18,Ireland,Ireland
433,1.471566095064707e+18,🇫🇷 45°10′00 Nord 5°43′00 Est,🇫🇷 45°10′00 Nord 5°43′00 Est
434,1.4728782022047375e+18,Repentigny Québec,Repentigny Québec
435,1.4729904876447212e+18,Saint-Denis (93),Saint-Denis (93)
436,1.4732617260198257e+18,France,France
437,1.4780356230973768e+18,Paris,Paris
438,1.478289519636013e+18,Back to basics,Back Tonga basics
439,1.478340028820562e+18,France,France
440,1.4786375906474353e+18,"Washoe Territory, Carson City ","Washoe Territory, Carson City "
441,1.478666366815191e+18,France,France
442,1.4786971415644938e+18,"Ile-de-France, France","Ile-Delaware, United States of America-France, France"
443,1.4790221756254863e+18,"Rennes, France","Rennes, France"
444,1.4790416601810002e+18,"Paris, France","Paris, France"
445,1.4793507336821883e+18,France,France
446,1.4806643249055703e+18,"New York, NY","New York, New York, United States of America"
447,1.481324640488276e+18,"Calais, France","Calais, France"
448,1.48334726365304e+18,France,France
449,1.4834252926559928e+18,France,France
450,1.4834425285191803e+18,France,France
451,1.4837487780918927e+18,France,France
452,1.4859070408454103e+18,Quelque part,Quelque part
453,1.4859278298083246e+18,🇫🇷 45°10′00 Nord 5°43′00 Est,🇫🇷 45°10′00 Nord 5°43′00 Est
454,1.486021985960444e+18,Here for the time being. , for the time being. 
455,1.4866483863465329e+18,Paris. Warsaw.,Paris. Warsaw.
456,1.486977709054038e+18,Marseille,Marseille
457,1.4871919865578824e+18,Argentina,Argentina
458,1.4874166121353544e+18,Suisse,Suisse
459,1.488887309206438e+18,Survilliers (95470),Survilliers (95470)
460,1.48891862764646e+18,"Nantes, France","Nantes, France"
461,1.4890564533987738e+18,Portsmouth/Exeter,Portsmouth/Exeter
462,1.4892216292763077e+18,"Paris, France","Paris, France"
463,1.4893340057869844e+18,Port La Nouvelle - Montpellier,Port Laos Nouvelle - Montpellier
464,1.4896227983561687e+18,Quelque part,Quelque part
465,1.489622905050837e+18,Quelque part,Quelque part
466,1.4897001614797496e+18,ici et là-bas,ici Ethiopia là-bas
467,1.490391237312057e+18,"Longueuil, Québec","Longueuil, Québec"
468,1.4916927765594522e+18,"Montpellier, France","Montpellier, France"
469,1.4928813240881193e+18,"Québec, Canada","Québec, Canada"
470,1.4929058077883515e+18,"Longueuil, Québec","Longueuil, Québec"
471,1.4932833032978514e+18,"Québec, Canada","Québec, Canada"
472,1.4932833053656842e+18,"Québec, Canada","Québec, Canada"
473,1.493283306896515e+18,"Québec, Canada","Québec, Canada"
474,1.4932833132802458e+18,"Québec, Canada","Québec, Canada"
475,1.493283473494315e+18,"Québec, Canada","Québec, Canada"
476,1.4933285797818737e+18,Paris,Paris
477,1.4933489771017462e+18,Vaccinated ,Vaccinated 
478,1.494224546102141e+18,"Toulouse, France","Toulouse, France"
479,1.4943061277351404e+18,France,France
480,1.4956864812470968e+18,Vosges,Vosges
481,1.4960827207782932e+18,Paris,Paris
482,1.4964146347813847e+18,France,France
483,1.4964894033965957e+18,France,France
484,1.4982253978546176e+18,🇨🇵 🇷🇴,🇨🇵 🇷🇴
485,1.4986116025050565e+18,"South West, England","South West, England, United Kingdom"
486,1.4986761428695572e+18,Canada,Canada
487,1.499371185645269e+18,🇫🇷 45°10′00 Nord 5°43′00 Est,🇫🇷 45°10′00 Nord 5°43′00 Est
488,1.5011060586596024e+18,"Montpellier, France","Montpellier, France"
489,1.5033179783512965e+18,"Auvergne-Rhône-Alpes, France","Auvergne-Rhône-Alpes, France"
490,1.5036748423311073e+18,FRANCE,FRANCE
491,1.5037235561144238e+18,Sudiste en Heulaland - en 🇨🇵,Sudiste en Heulaland - en 🇨🇵
492,1.5037373469524705e+18,Europe,Europe
493,1.5037484636783493e+18,"Québec, Canada","Québec, Canada"
494,1.5040778861391217e+18,France,France
495,1.504078042477564e+18,France,France
496,1.5040811013961032e+18,1008 Bruxelles,1008 Bruxelles
497,1.5040828012173517e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
498,1.504096701379973e+18,🇨🇵 🇷🇴,🇨🇵 🇷🇴
499,1.504100846136664e+18,"Corse, France","Corse, France"
500,1.5045367910005268e+18,France,France
501,1.504540412987519e+18,🇨🇵 🇷🇴,🇨🇵 🇷🇴
502,1.5048303143376814e+18,France,France
503,1.5048586897941504e+18,Paris,Paris
504,1.5062089368186266e+18,"Centre, France","Centre, France"
505,1.5062784668403712e+18,Marseille,Marseille
506,1.5065426501068145e+18,"Saint-Avold, France","Saint-Avold, France"
507,1.5065468162376868e+18,Paris / Northern Denmark ,Paris / Northern Denmark 
508,1.5069444346504233e+18,Paris-London & planet Earth 🌍,"Paris-London, England, United Kingdom & planet 🌍"
509,1.506955097976324e+18,🇫🇷 45°10′00 Nord 5°43′00 Est,🇫🇷 45°10′00 Nord 5°43′00 Est
510,1.5069579558113976e+18,🇫🇷 45°10′00 Nord 5°43′00 Est,🇫🇷 45°10′00 Nord 5°43′00 Est
511,1.5070111318223954e+18,🇫🇷 45°10′00 Nord 5°43′00 Est,🇫🇷 45°10′00 Nord 5°43′00 Est
512,1.5070332624678216e+18,Somewhere over the Rainbow,
513,1.5071300373504205e+18,"Longueuil, Québec","Longueuil, Québec"
514,1.507298100569858e+18,🇫🇷 45°10′00 Nord 5°43′00 Est,🇫🇷 45°10′00 Nord 5°43′00 Est
515,1.5072981027550904e+18,🇫🇷 45°10′00 Nord 5°43′00 Est,🇫🇷 45°10′00 Nord 5°43′00 Est
516,1.5095848287060378e+18,Québec,Québec
517,1.510896461961126e+18,"Marseille, France","Marseille, France"
518,1.5109245512906015e+18,Var,"Virginia, United States of America"
519,1.5112394765211894e+18,"Lille, France","Lille, France"
520,1.5112828429863365e+18,"Ile-de-France, France","Ile-Delaware, United States of America-France, France"
521,1.511624126888391e+18,"Ile-de-France, France","Ile-Delaware, United States of America-France, France"
522,1.5119561811531653e+18,🌎👣,🌎👣
523,1.5119608434449613e+18,Var,"Virginia, United States of America"
524,1.5123405101821542e+18,"Paris, France","Paris, France"
525,1.5133623548887572e+18,Belem PA Brazil South America,"Belem Pennsylvania, United States of America Brazil South America"
526,1.405134742719185e+18,"Toronto, Ontario","Toronto, Ontario"
527,1.4080267934336164e+18,"Deer Park, NY","Deer Park, New York, United States of America"
528,1.4283097854186373e+18,"Washington, DC","Washington, District of Columbia, United States of America"
529,1.4338886360811684e+18,Norf East UK,"Norf East England, United Kingdom"
530,1.4613530851172393e+18,"Philadelphia, PA","Philadelphia, Pennsylvania, United States of America"
531,1.4879312192285164e+18,"San Carlos, CA","San Carlos, California, United States of America"
532,1.489754846802727e+18,"Lewis Center, Ohio","Lewis Center, Ohio"
533,1.4986991582822482e+18,United States,United States
534,1.5044747435791114e+18,"Edmonton, Alberta, Canada","Edmonton, Alberta, Canada"
535,1.4834381645471007e+18,Montreal  - NYC - Paris,Montreal  - NYC - Paris
536,1.4069531403945492e+18,España,Spain
537,1.408434619129684e+18,Worldwide , 
538,1.410901851235668e+18,Imperio Austrohúngaro,Imperio Austrohúngaro
539,1.4113200694901064e+18,Aljarafe - Sevilla,Aljarafe - Sevilla
540,1.412346873470407e+18,León (España),León (Spain)
541,1.4127203635203318e+18,Barcelona i L'H,Barcelona i L'H
542,1.4144720886650184e+18,España,Spain
543,1.4148897613119242e+18,"Comunidad de Madrid, España","Comunidad Delaware, United States of America Madrid, Spain"
544,1.4149250677384028e+18,"Kingston, Jamaica. ","Kingston, Jamaica. "
545,1.417038344895226e+18,Huelva - Sevilla - Barcelona,Huelva - Sevilla - Barcelona
546,1.417059165961347e+18,Madrid,Madrid
547,1.4181195137117266e+18,#RaiaExtremeña,#RaiaExtremeña
548,1.4181306961287782e+18,"Alcobendas, España","Alcobendas, Spain"
549,1.419986757509124e+18,"Madrid, Comunidad de Madrid","Madrid, Comunidad Delaware, United States of America Madrid"
550,1.4203669138095636e+18,Huelva - Sevilla - Barcelona,Huelva - Sevilla - Barcelona
551,1.423617699800916e+18,Islas Canarias,Islas Canarias
552,1.4275782480666542e+18,"Alcobendas, España","Alcobendas, Spain"
553,1.430170541437096e+18,"Albacete, España","Albacete, Spain"
554,1.4307873946897162e+18,Ubicuo,Ubicuo
555,1.430807225035985e+18,España,Spain
556,1.4308110142122967e+18,España,Spain
557,1.4308384509835223e+18,Burn. Re-Loaded ■■■■□90%,Burn. Réunion-Loaded ■■■■□90%
558,1.430849442639405e+18,Burn. Re-Loaded ■■■■□90%,Burn. Réunion-Loaded ■■■■□90%
559,1.431189705551491e+18,Burn. Re-Loaded ■■■■□90%,Burn. Réunion-Loaded ■■■■□90%
560,1.4312310729023035e+18,España,Spain
561,1.4322886564385382e+18,Burn. Re-Loaded ■■■■□90%,Burn. Réunion-Loaded ■■■■□90%
562,1.4330624068765e+18,Huelva - Sevilla - Barcelona,Huelva - Sevilla - Barcelona
563,1.433107011214905e+18,"Puerto de Sagunto, España","Puerto Delaware, United States of America Sagunto, Spain"
564,1.4331591644827607e+18,cdmx,cdmx
565,1.433705221771907e+18,Valladolid España ,Valladolid Spain 
566,1.4337153253804646e+18,Taured,Taured
567,1.4337862432975626e+18,Andalucía,Andalucía
568,1.4338230242104975e+18,Venezuela,Venezuela
569,1.4338230265844283e+18,Venezuela,Venezuela
570,1.4338230290673992e+18,Venezuela,Venezuela
571,1.4338230331736842e+18,Venezuela,Venezuela
572,1.4407001570587116e+18,"Zaragoza, España","Zaragoza, Spain"
573,1.441035277758255e+18,"Zaragoza, España","Zaragoza, Spain"
574,1.442783732319101e+18,"Madrid, España","Madrid, Spain"
575,1.4432216603294597e+18,"Madrid, España","Madrid, Spain"
576,1.44496431269564e+18,Sugartown Cabaret,Sugartown Cabaret
577,1.4454039542511903e+18,Región de Murcia,"Región Delaware, United States of America Murcia"
578,1.44641768509773e+18,"Getafe, España","Getafe, Spain"
579,1.4489518370637906e+18,España,Spain
580,1.450049630046204e+18,Venezuela,Venezuela
581,1.450050288279249e+18,Maracay Edo Aragua,Maracay Edo Aragua
582,1.4507860366201733e+18,"Granada, España","Granada, Spain"
583,1.450805805499011e+18,"Región de Murcia, España","Región Delaware, United States of America Murcia, Spain"
584,1.4515776246780805e+18,spain,spain
585,1.4537646362983834e+18,Argentina,Argentina
586,1.455857251860861e+18,"Zaragoza, España","Zaragoza, Spain"
587,1.456256222626263e+18,"Cataluña, España","Cataluña, Spain"
588,1.4582481962206167e+18,Argentina,Argentina
589,1.458249130099155e+18,Argentina,Argentina
590,1.458269371449684e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
591,1.4582804482122752e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
592,1.458330432232112e+18,Catalunya,Catalunya
593,1.4583619557151089e+18,Barcelona,Barcelona
594,1.458442331212845e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
595,1.4585773524438016e+18,Argentina,Argentina
596,1.4602834293506417e+18,Argentina,Argentina
597,1.460946128367673e+18,Argentina,Argentina
598,1.4612904259233874e+18,Spain,Spain
599,1.4616088103223132e+18,Barcelona,Barcelona
600,1.462819449283752e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
601,1.463061127676506e+18,España,Spain
602,1.463096903604781e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
603,1.4631407797743288e+18,Argentina,Argentina
604,1.4631433787035034e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
605,1.463417520199721e+18,España,Spain
606,1.4635397811749765e+18,España,Spain
607,1.463629577822126e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
608,1.463629840666567e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
609,1.4636314120793498e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
610,1.463632124909609e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
611,1.4636331565113057e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
612,1.463633831550931e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
613,1.4636642277182505e+18,"Málaga, España","Málaga, Spain"
614,1.463672631371174e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
615,1.4636778682616627e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
616,1.4636925532624118e+18,Argentina,Argentina
617,1.4636936791394757e+18,Argentina,Argentina
618,1.4636952518691635e+18,Argentina,Argentina
619,1.4636957092077732e+18,Argentina,Argentina
620,1.4636962444302828e+18,Argentina,Argentina
621,1.4636967753956147e+18,Argentina,Argentina
622,1.4636972197947023e+18,Argentina,Argentina
623,1.4637018336130294e+18,Argentina,Argentina
624,1.4637035326249165e+18,Argentina,Argentina
625,1.4638113028544717e+18,Ireland,Ireland
626,1.4643371903313388e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
627,1.4654380189956915e+18,Argentina,Argentina
628,1.465484185825538e+18,Argentina,Argentina
629,1.465484896462426e+18,"Madrid, Spain","Madrid, Spain"
630,1.465761695318618e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
631,1.466681860604506e+18,Alejada del ruido ,Alejada del ruido 
632,1.4688993066441236e+18,"Madrid, Comunidad de Madrid","Madrid, Comunidad Delaware, United States of America Madrid"
633,1.4715435673068708e+18,My Home Spain,Malaysia  Spain
634,1.471597117630124e+18,Argentina,Argentina
635,1.4716345036469412e+18,Argentina,Argentina
636,1.47175959566839e+18,"Madrid, España","Madrid, Spain"
637,1.471897338704634e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
638,1.478311371444007e+18,Huelva - Sevilla - Barcelona,Huelva - Sevilla - Barcelona
639,1.4783566721248338e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
640,1.4787354595472955e+18,Spain,Spain
641,1.479098422313427e+18,Huelva - Sevilla - Barcelona,Huelva - Sevilla - Barcelona
642,1.4792619407067914e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
643,1.4804603893642445e+18,"Galicia, España","Galicia, Spain"
644,1.4806869957142856e+18,doreferriz@yahoo.com,doreferriz@yahoo.com
645,1.480688558952362e+18,Somewhere near heaven, near heaven
646,1.4813327733318164e+18,"Galicia, España","Galicia, Spain"
647,1.481887357322285e+18,"Albacete, España","Albacete, Spain"
648,1.4819760988503204e+18,"Galicia, España","Galicia, Spain"
649,1.482998727128326e+18,"Galicia, España","Galicia, Spain"
650,1.4830984801553244e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
651,1.4831000323625984e+18,"Galicia, España","Galicia, Spain"
652,1.4831172581131264e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
653,1.4833457865618637e+18,MADRID - SPAIN,MADRID - SPAIN
654,1.4833705165556982e+18,España-Spain,Spain-Spain
655,1.4833923720882217e+18,España / Spain,Spain / Spain
656,1.4834050593502167e+18,"Almería, España","Almería, Spain"
657,1.483407039279911e+18,"Castilla y León, España","Castilla y León, Spain"
658,1.483408261315502e+18,"Anzoátegui, Venezuela","Anzoátegui, Venezuela"
659,1.4834087474772787e+18,"Almería, España","Almería, Spain"
660,1.4834237244644884e+18,Yecla,Yecla
661,1.4834268947542876e+18,Ecuador,Ecuador
662,1.4834505378068685e+18,España,Spain
663,1.4844372756267745e+18,Països Catalans,Països Catalans
664,1.4855317491364045e+18,Madrid. España,Madrid. Spain
665,1.4856414695118395e+18,España,Spain
666,1.4857283820841697e+18,España,Spain
667,1.4857557125632532e+18,Buenos Aires,Buenos Aires
668,1.4859197426910945e+18,https://www.linkedin.com/in/fr,"https://.linkedin.com/Indiana, United States of America/France"
669,1.485955008235516e+18,"Castilla y León, España","Castilla y León, Spain"
670,1.485959190828966e+18,"Barcelona, España","Barcelona, Spain"
671,1.4860000839005512e+18,"Albacete, España","Albacete, Spain"
672,1.48606401920734e+18,Spain,Spain
673,1.4875288737806746e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
674,1.48752888089421e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
675,1.4875291884667249e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
676,1.487877335583916e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
677,1.4878923334083707e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
678,1.487894648559321e+18,Argentina,Argentina
679,1.4892692750430167e+18,Argentina,Argentina
680,1.48931961864883e+18,"Concepción, Chile","Concepción, Chile"
681,1.4893290007407084e+18,Zaragoza,Zaragoza
682,1.4895226156225083e+18,España-Spain,Spain-Spain
683,1.489533087511982e+18,"Valencia, Spain","Valencia, Spain"
684,1.4895707552936837e+18,Aragón,Aragón
685,1.4895927258339246e+18,"Castilla y León, España","Castilla y León, Spain"
686,1.4896534383003156e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
687,1.4897046984583004e+18,"Galicia, España","Galicia, Spain"
688,1.4903552269010534e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
689,1.4903890574063206e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
690,1.4904234209784422e+18,Huelva - Sevilla - Barcelona,Huelva - Sevilla - Barcelona
691,1.4904542135576412e+18,"Boedo, Capital Federal","Boedo, Capital Federal"
692,1.4917153138886e+18,"Alcobendas, España","Alcobendas, Spain"
693,1.4920494493628006e+18,Huelva - Sevilla - Barcelona,Huelva - Sevilla - Barcelona
694,1.4920829869714022e+18,"Alcobendas, España","Alcobendas, Spain"
695,1.4920909264534364e+18,"Albacete, España","Albacete, Spain"
696,1.4920944494926643e+18,Ireland,Ireland
697,1.4928343762704548e+18,Ourense,Ourense
698,1.4928790990350664e+18,Panamá,Panamá
699,1.4931943270188524e+18,"Barcelona, España","Barcelona, Spain"
700,1.4933072135905444e+18,Sugartown Cabaret,Sugartown Cabaret
701,1.4956912952344044e+18,"Barcelona, España","Barcelona, Spain"
